query_id,ref_id,score
Q200015,R203535,-0.099507526
Q200039,R219362,-0.09950912
Q200073,R210493,-0.099509224
Q200065,R228910,-0.09951541
Q200039,R222171,-0.09951572
Q200045,R239039,-0.09951742
Q200064,R209336,-0.09952
Q200068,R208412,-0.099521205
Q200014,R206127,-0.09952246
Q200005,R231003,-0.09952493
Q200062,R205920,-0.099530816
Q200035,R210100,-0.09953083
Q200012,R210237,-0.09953101
Q200037,R233917,-0.09953141
Q200067,R205464,-0.099532425
Q200043,R204320,-0.09953663
Q200035,R226264,-0.099537835
Q200086,R237104,-0.09954463
Q200071,R225710,-0.09954773
Q200096,R230617,-0.09954931
Q200098,R234020,-0.09955177
Q200036,R214812,-0.099554926
Q200050,R218189,-0.099556506
Q200070,R229383,-0.09955685
Q200095,R236681,-0.09956066
Q200045,R220137,-0.09956117
Q200005,R206666,-0.09956446
Q200089,R203754,-0.09956515
Q200063,R236016,-0.099567175
Q200011,R206983,-0.099567905
Q200036,R226788,-0.09956963
Q200068,R229590,-0.09957227
Q200012,R211642,-0.099576995
Q200031,R206213,-0.0995782
Q200007,R224231,-0.09957829
Q200027,R217791,-0.09957886
Q200035,R215789,-0.09957889
Q200084,R219964,-0.09958243
Q200055,R221150,-0.099583164
Q200057,R221160,-0.09958333
Q200059,R224470,-0.09958476
Q200041,R228304,-0.099585354
Q200040,R233169,-0.09958702
Q200099,R214291,-0.09960286
Q200010,R202372,-0.0996055
Q200011,R202146,-0.0996065
Q200038,R227702,-0.09960683
Q200055,R200580,-0.09960841
Q200089,R227724,-0.09960872
Q200014,R206256,-0.09960973
Q200093,R213740,-0.09960979
Q200008,R231557,-0.099612296
Q200063,R227750,-0.099613264
Q200006,R222050,-0.099613294
Q200062,R220849,-0.09961331
Q200023,R221959,-0.09961663
Q200095,R211579,-0.09962079
Q200069,R221160,-0.09962167
Q200062,R206866,-0.09962338
Q200069,R215763,-0.09962465
Q200051,R236120,-0.099627644
Q200044,R220992,-0.09963329
Q200003,R223814,-0.0996342
Q200044,R227728,-0.099635795
Q200073,R234535,-0.0996443
Q200030,R214555,-0.09964493
Q200063,R206586,-0.09965113
Q200095,R224139,-0.09965131
Q200078,R204397,-0.099651694
Q200062,R237872,-0.099654436
Q200081,R224334,-0.099656
Q200086,R238891,-0.09965688
Q200038,R224736,-0.09965709
Q200058,R206365,-0.099659875
Q200021,R202129,-0.09966408
Q200007,R206893,-0.09966704
Q200020,R220025,-0.09966709
Q200005,R234676,-0.09967013
Q200012,R223258,-0.09967528
Q200095,R216586,-0.09968236
Q200012,R216000,-0.099684134
Q200084,R239176,-0.099686235
Q200070,R211031,-0.09968768
Q200088,R230810,-0.099687845
Q200095,R235777,-0.099693865
Q200012,R234746,-0.099704206
Q200004,R210531,-0.099704474
Q200067,R202207,-0.09970705
Q200020,R227875,-0.09970966
Q200083,R236488,-0.09970966
Q200008,R239517,-0.09971127
Q200067,R215878,-0.099720135
Q200095,R215011,-0.09972067
Q200043,R206887,-0.09972504
Q200083,R205040,-0.0997279
Q200057,R205271,-0.09972848
Q200035,R220752,-0.099730894
Q200007,R228919,-0.09973796
Q200085,R237804,-0.09973854
Q200033,R234464,-0.09974061
Q200015,R227141,-0.09974253
Q200066,R238249,-0.09974672
Q200056,R236833,-0.09974797
Q200081,R233010,-0.0997546
Q200064,R214897,-0.09975618
Q200062,R207353,-0.09975672
Q200062,R222628,-0.09975688
Q200068,R200220,-0.09976256
Q200012,R231372,-0.09976491
Q200014,R206984,-0.09977068
Q200067,R235748,-0.09977095
Q200055,R235043,-0.09977126
Q200030,R202032,-0.0997715
Q200086,R200589,-0.09977189
Q200068,R235289,-0.099774525
Q200031,R234434,-0.09977943
Q200072,R205732,-0.09978303
Q200095,R236132,-0.0997837
Q200086,R225794,-0.09978445
Q200086,R202217,-0.09978667
Q200056,R219903,-0.09978837
Q200074,R214694,-0.09978984
Q200006,R206880,-0.09979285
Q200096,R214033,-0.09979421
Q200014,R208430,-0.09979637
Q200042,R215180,-0.099800155
Q200012,R234896,-0.09980933
Q200049,R235265,-0.09981273
Q200084,R203632,-0.099814594
Q200071,R230674,-0.09981626
Q200035,R201924,-0.09981695
Q200024,R228871,-0.09981856
Q200095,R235486,-0.099818796
Q200013,R222200,-0.099818826
Q200081,R211886,-0.099823534
Q200014,R211901,-0.09982878
Q200072,R203467,-0.099829465
Q200035,R224827,-0.099830195
Q200088,R223611,-0.099831685
Q200035,R218557,-0.099836156
Q200013,R236237,-0.099840105
Q200022,R205669,-0.09984253
Q200003,R204574,-0.09984632
Q200067,R210635,-0.09984632
Q200025,R225370,-0.09984738
Q200070,R226872,-0.0998517
Q200007,R207151,-0.099853486
Q200085,R223704,-0.099854946
Q200089,R226386,-0.09985642
Q200033,R237141,-0.0998566
Q200097,R209395,-0.099859506
Q200038,R236056,-0.09986071
Q200066,R214998,-0.09986274
Q200038,R200587,-0.099864766
Q200086,R205443,-0.09986512
Q200066,R222511,-0.09986541
Q200071,R223811,-0.09986699
Q200035,R222272,-0.09987137
Q200084,R200156,-0.09987517
Q200038,R206696,-0.09987642
Q200001,R222989,-0.09987715
Q200088,R217492,-0.09987855
Q200088,R240260,-0.09988044
Q200033,R230848,-0.09988153
Q200047,R207870,-0.09988351
Q200097,R211245,-0.09988874
Q200012,R227160,-0.099890664
Q200095,R228701,-0.099893406
Q200036,R227921,-0.09989372
Q200011,R227005,-0.099894
Q200011,R224847,-0.099896446
Q200067,R205663,-0.09989712
Q200034,R228490,-0.09990457
Q200091,R231652,-0.09990758
Q200045,R231740,-0.09990816
Q200060,R227257,-0.09990865
Q200021,R236143,-0.099912524
Q200008,R234592,-0.09991637
Q200011,R224411,-0.09991664
Q200012,R215175,-0.099917755
Q200036,R236772,-0.09992093
Q200024,R216198,-0.09992221
Q200038,R237075,-0.09992266
Q200004,R236861,-0.09992331
Q200013,R206676,-0.09992741
Q200095,R235476,-0.09992875
Q200070,R212254,-0.09993385
Q200013,R237005,-0.099934235
Q200058,R235632,-0.09993602
Q200013,R214566,-0.09994124
Q200085,R238732,-0.09994216
Q200059,R216871,-0.099944815
Q200043,R219457,-0.099951535
Q200086,R215699,-0.09995344
Q200081,R230148,-0.09995346
Q200038,R225835,-0.09995538
Q200064,R221304,-0.09995894
Q200097,R218319,-0.09995906
Q200023,R223639,-0.09996121
Q200057,R217854,-0.09996487
Q200011,R226889,-0.09996621
Q200038,R223424,-0.09996654
Q200056,R223761,-0.09996697
Q200073,R227406,-0.09996843
Q200083,R220898,-0.09997907
Q200070,R222136,-0.09998071
Q200015,R204574,-0.0999856
Q200066,R232338,-0.09998962
Q200012,R232774,-0.09998982
Q200074,R223846,-0.09999448
Q200067,R205525,-0.099994615
Q200048,R231516,-0.09999953
Q200038,R236455,-0.09999968
